SDGNumber,SDGTitle,TargetsNumber,Targets,IndicatorsNumber,Indicators,UNSDIndicatorCodes,JRCKeywords
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.1,ภายในปี 2563 ตรวจสอบให้แน่ใจว่ามีการอนุรักษ์การฟื้นฟูและการใช้ระบบนิเวศน้ำจืดและบริการของพวกเขาอย่างยั่งยืนและบริการของพวกเขาโดยเฉพาะอย่างยิ่งในป่าพื้นที่ชุ่มน้ำภูเขาและพื้นที่แห้งแล้งสอดคล้องกับภาระผูกพันภายใต้ข้อตกลงระหว่างประเทศ,15.1.2,สัดส่วนของสถานที่สำคัญสำหรับความหลากหลายทางชีวภาพและน้ำจืดที่ครอบคลุมโดยพื้นที่คุ้มครองโดยประเภทระบบนิเวศ,C150102,"['conserve terrestrial', 'restoration of terrestrial', 'restore inland freshwater', 'conserve inland freshwater', 'protect terrestrial', ' inland freshwater ecosystem', 'terrestrial ecosystem', 'terrestrial biodiversity', 'freshwater biodiversity', 'protect tundra', 'protect taiga', 'protect temperate deciduous forest', ' protect tropical rainforest', 'protect grassland', 'forests in protected areas', 'Well-managed protected areas', 'management of protected areas', 'land protected', 'restore ecosystem', 'land areas protected', 'protect land area', 'ecosystems protected', 'ecosystem restoration', 'maintain ecosystem', 'enhance ecosystem', 'restore degraded ecosystems', 'health of ecosystems', 'grassland protection', 'enhance healthy ecosystems', 'Effectively manage all protected areas', 'ensure all use of ecosystems is sustainable', 'sustainable use of ecosystem', 'achieve good condition of ecosystems', 'protection of natural ecosystems', 'natural ecosystems protection', 'restore natural ecosystems', 'natural ecosystems restoration', 'preserving ecosystems', 'maintaining biodiversity', 'enhancing biodiversity', 'conservation landscapes', 'landscape approach', 'conserve savanna', 'Landscape protection', 'Landscape restoration', 'Sustainable landscape management', 'Sustainable landscape use', 'Landscape ecology', 'sustainable use of terrestrial ecosystems', 'protect savanna']"
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.2,ภายในปี 2563 ส่งเสริมการดำเนินการจัดการอย่างยั่งยืนของป่าทุกประเภทหยุดชะงักการทำลายป่าคืนป่าที่เสื่อมโทรมและเพิ่มการปลูกป่าและการปลูกป่าอย่างมากทั่วโลกทั่วโลก,15.2.1,ความก้าวหน้าในการจัดการป่าอย่างยั่งยืน,C150201,"['deforestation', 'deforested area', 'illegal logging', 'reforestation', 'afforestation', 'sustainable forest', 'forest management', 'management of forest', 'clearing forest', 'forest clearing', 'sustainable use of forest', 'conserve forest', 'protect forest', 'loss of forests', 'forest loss', 'forest lost', 'forests under long-term management plans', 'forests management plans', 'forest policy', 'forest planning', 'forests conserved', 'forests restored', 'restore forests', 'forest protection', 'mantain forests', 'maintenance of forest', 'Increase the quantity of forests', 'forest areas covered by management plans', 'protect forest ecosystems', 'restore forest ecosystems', 'protect world’s forests', 'restore world’s forests', 'forest preservation', 'forestry', ' forest resources', 'forest cover', 'forest reserves', 'forest degradation', 'forestry sector', 'agroforestry', 'forest partnership', 'sustainable development of forests', 'FLEGT', ""forest value chains'"", 'Muraille Verte', 'great green wall', 'GGWSSI']"
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.3,ภายในปี 2573 การต่อสู้ของทะเลทรายการฟื้นฟูดินแดนและดินที่เสื่อมโทรมรวมถึงที่ดินที่ได้รับผลกระทบจากการทำให้เป็นทะเลทรายภัยแล้งและน้ำท่วมและมุ่งมั่นที่จะบรรลุโลกที่เสื่อมโทรม,15.3.1,สัดส่วนของที่ดินที่เสื่อมโทรมไปทั่วพื้นที่ทั้งหมด,C150301,"['degraded soil', 'degraded land', 'soil degradation', 'environmental degradation', 'land erosion', 'soil erosion', 'degraded area', 'erosive area', 'desertification', 'address the high fire risk', 'land affected by drought', 'land affected by floods', 'land restoration', 'degradation of drylands', 'restore land', 'reducing flood damage', 'restore soil ecosystems', 'land degradation', 'restore soil health', 'remediation of contaminated soil', 'organic soil', 'soil fertility', 'arable land', 'land use change']"
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.4,ภายในปี 2573 ตรวจสอบให้แน่ใจว่าการอนุรักษ์ระบบนิเวศของภูเขารวมถึงความหลากหลายทางชีวภาพของพวกเขาเพื่อเพิ่มขีดความสามารถในการให้ประโยชน์ที่จำเป็นสำหรับการพัฒนาอย่างยั่งยืน,15.4.1,ครอบคลุมพื้นที่คุ้มครองของไซต์สำคัญสำหรับความหลากหลายทางชีวภาพของภูเขา,C150401,"['mountain ecosystem', 'conserve mountain area', 'mountain biodiversity', 'biodiversity mountain', 'mountain green cover index', 'montane ecosystem', 'mountain conservation', 'mountain area conservation', 'conservation mountain', 'mountain protected area', 'protect mountain', 'mgci']"
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.4,ภายในปี 2573 ตรวจสอบให้แน่ใจว่าการอนุรักษ์ระบบนิเวศของภูเขารวมถึงความหลากหลายทางชีวภาพของพวกเขาเพื่อเพิ่มขีดความสามารถในการให้ประโยชน์ที่จำเป็นสำหรับการพัฒนาอย่างยั่งยืน,15.4.2,(a) ดัชนีปกสีเขียวภูเขาและ (b) สัดส่วนของดินแดนภูเขาที่เสื่อมโทรม,C150402,"['mountain ecosystem', 'conserve mountain area', 'mountain biodiversity', 'biodiversity mountain', 'mountain green cover index', 'montane ecosystem', 'mountain conservation', 'mountain area conservation', 'conservation mountain', 'mountain protected area', 'protect mountain', 'mgci']"
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.5,ดำเนินการเร่งด่วนและมีนัยสำคัญเพื่อลดการเสื่อมสภาพของที่อยู่อาศัยตามธรรมชาติหยุดการสูญเสียความหลากหลายทางชีวภาพและภายในปี 2563 ปกป้องและป้องกันการสูญพันธุ์ของสายพันธุ์ที่ถูกคุกคาม,15.5.1,ดัชนีรายการสีแดง,C150501,"['biodiversity loss', 'biodiversity degradation', 'red list index', 'natural habitat loss', 'natural habitat degradation', 'preserve natural habitat', 'natural habitat conservation', 'protect natural habitat', 'conserve natural habitat', 'restore biodiversity', 'protected species', 'species extinction', 'threatened species', 'species threatened with extinction', 'biodiversity at risk', 'loss of natural habitats', 'maintenance of biological diversity', 'biodiversity conservation', 'conserve biodiversity', 'extinction risk', 'risk of extinction', 'conservation of biological diversity', 'sustainable use of biological diversity', 'conserve wildlife habitats', 'restore wildlife habitats', 'conservation and sustainable use of biological diversity', 'biodiversity protection', 'biodiversity and nature protection', 'restore habitats and species', 'safeguard biodiversity', 'protect habitats and species', 'preserve biodiversity', 'sustain biodiversity', 'biodiversity-friendly', 'Red List species', 'high ecological value', 'Areas protected', 'protected areas', 'national parks', 'biological corridors', 'flagship species', 'iconic fauna', 'iconic species', 'IUCN red list', 'international union for conservation of nature', 'endangered species']"
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.6,ส่งเสริมการแบ่งปันผลประโยชน์ที่เป็นธรรมและเป็นธรรมที่เกิดขึ้นจากการใช้ทรัพยากรพันธุกรรมและส่งเสริมการเข้าถึงทรัพยากรดังกล่าวที่เหมาะสม,15.6.1,จำนวนประเทศที่นำกรอบการออกกฎหมายการบริหารและนโยบายมาใช้เพื่อให้แน่ใจว่ามีการแบ่งปันผลประโยชน์ที่เป็นธรรมและเท่าเทียมกัน,C150601,"['fair and equitable sharing of genetic resources', 'access to genetic resources', 'utilize genetic resources', 'Genetic Resources and the Fair and Equitable Sharing of Benefits Arising from their Utilization', 'fair and equitable sharing of the benefits arising from the utilisation of genetic resource', 'Genetic resources preservation', 'preserve genetic resources', 'access and benefit-sharing of genetic resources', 'sustainably use genetic resources', 'safeguard genetic resources', 'nagoya protocol', 'utilise genetic resources']"
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.7,ดำเนินการเร่งด่วนเพื่อยุติการลักลอบล่าสัตว์และการค้ามนุษย์สายพันธุ์ที่ได้รับความคุ้มครองของพืชและสัตว์และจัดการกับความต้องการและการจัดหาผลิตภัณฑ์สัตว์ป่าที่ผิดกฎหมาย,15.7.1,สัดส่วนของสัตว์ป่าที่มีการค้าขายที่มีการลักลอบค้าหรือการค้ามนุษย์อย่างผิดกฎหมาย,C200206,"['poaching', 'wildlife trafficking', 'traded wildlife', 'trafficking of protected species', 'illegal wildlife', 'poachers', 'animals illegally traded', 'plants illegally traded']"
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.8,ภายในปี 2563 แนะนำมาตรการเพื่อป้องกันการแนะนำและลดผลกระทบของสายพันธุ์มนุษย์ต่างดาวที่รุกรานอย่างมีนัยสำคัญต่อระบบนิเวศน์และน้ำและการควบคุมหรือกำจัดสปีชีส์ลำดับความสำคัญ,15.8.1,สัดส่วนของประเทศที่ใช้กฎหมายระดับชาติที่เกี่ยวข้องและการจัดหาการป้องกันหรือควบคุมสายพันธุ์มนุษย์ต่างดาวที่รุกรานอย่างเพียงพอ,C150801,"['invasive alien species', 'invasive species', 'invasive alien plant', 'invasive plant']"
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.9,ภายในปี 2563 รวมระบบนิเวศและค่าความหลากหลายทางชีวภาพเข้ากับการวางแผนระดับชาติและระดับท้องถิ่นกระบวนการพัฒนากลยุทธ์การลดความยากจนและบัญชี,15.9.1,(a) จำนวนประเทศที่ได้กำหนดเป้าหมายระดับชาติตามหรือคล้ายกับเป้าหมายความหลากหลายทางชีวภาพของ AICHI 2 ของแผนกลยุทธ์สำหรับความหลากหลายทางชีวภาพ 2011–2020 ในกลยุทธ์และแผนปฏิบัติการความหลากหลายทางชีวภาพแห่งชาติและความคืบหน้าที่รายงานไปสู่เป้าหมายเหล่านี้และ (b) การบูรณาการความหลากหลายทางชีวภาพเข้ากับระบบบัญชีและการรายงานแห่งชาติซึ่งกำหนดเป็นการดำเนินการตามระบบการบัญชีด้านสิ่งแวดล้อม-เศรษฐกิจ,C150902,"['ecosystem and biodiversity values integration', 'ecosystem service', 'ecosystem valuation', 'biodiversity valuation', 'value ecosystem', 'value biodiversity', 'biodiversity in local planning', 'biodiversity in local plans', 'biodiversity in national planning', 'biodiversity in national plans', 'biodiversity in development strategies', 'Plan for Biodiversity', 'strategy for biodiversity', ""biodiversity's intrinsic value"", 'integrate biodiversity into the development and implementation of policies', 'integrate biodiversity into policies', 'biodiversity restoration plans', 'Environmental capital']"
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.a,ระดมพลและเพิ่มทรัพยากรทางการเงินจากทุกแหล่งเพื่ออนุรักษ์และใช้ความหลากหลายทางชีวภาพและระบบนิเวศอย่างยั่งยืน,15.a.1,(a) ความช่วยเหลือการพัฒนาอย่างเป็นทางการเกี่ยวกับการอนุรักษ์และการใช้ความหลากหลายทางชีวภาพอย่างยั่งยืนและ (b) รายได้ที่เกิดขึ้นและการเงินระดมจากเครื่องมือทางเศรษฐกิจที่เกี่ยวข้องกับความหลากหลายทางชีวภาพ,C200210,"['biodiversity funding', 'financing conservation', 'financing protected area', 'financing biodiversity', 'official development assistance to conservation of nature', 'ecosystem benefits', 'benefits ecosystem', 'biodiversity benefits', 'benefits biodiversity', 'financial resources to conserve biodiversity', 'financial resources to conserve ecosystems', 'financial resources for biodiversity', 'financial resources for ecosystems', 'financial mobilization for ecosystems', 'financial mobilisation for ecosystems', 'public expenditure on conservation of biodiversity', 'public expenditure on conservation of ecosystems', 'public expenditure for biodiversity', 'public expenditure for ecosystems', 'Official development assistance for biodiversity', 'finance mobilized from biodiversity', 'ODA for biodiversity', 'resources to developing countries for biodiversity', 'resources for global biodiversity', 'resources to support biodiversity', 'resources to support ecosystem', 'funds for biodiversity', 'financial flows to developing countries for biodiversity', 'financial flows for biodiversity']"
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.b,ระดมทรัพยากรที่สำคัญจากทุกแหล่งและในทุกระดับเพื่อเป็นเงินทุนสำหรับการจัดการป่าไม้อย่างยั่งยืนและให้สิ่งจูงใจที่เพียงพอต่อประเทศกำลังพัฒนาเพื่อพัฒนาการจัดการดังกล่าวรวมถึงการอนุรักษ์และการปลูกป่า,15.b.1,(a) ความช่วยเหลือการพัฒนาอย่างเป็นทางการเกี่ยวกับการอนุรักษ์และการใช้ความหลากหลายทางชีวภาพอย่างยั่งยืนและ (b) รายได้ที่เกิดขึ้นและการเงินระดมจากเครื่องมือทางเศรษฐกิจที่เกี่ยวข้องกับความหลากหลายทางชีวภาพ,C200210,"['finance forest', 'funding forest', 'sustainable forest management funding', 'funding sustainable forest', 'funding forest conservation', 'funding conservation forest', 'redd+', 'finance conservation forest', 'forest management in developing countries', 'finance sustainable forest management', 'finance forest management']"
15,ปกป้อง ฟื้นฟู และสนับสนุนการใช้ระบบนิเวศบนบกอย่างยั่งยืน จัดการป่าไม้อย่างยั่งยืน ต่อสู้การกลายสภาพเป็นทะเลทราย หยุดการเสื่อมโทรมของที่ดินและฟื้นสภาพกลับมาใหม่ และหยุดการสูญเสียความหลากหลายทางชีวภาพ,15.c,เพิ่มการสนับสนุนระดับโลกสำหรับความพยายามในการต่อสู้กับการลักลอบล่าสัตว์และการค้ามนุษย์ที่ได้รับการคุ้มครองรวมถึงการเพิ่มขีดความสามารถของชุมชนท้องถิ่น,15.c.1,สัดส่วนของสัตว์ป่าที่มีการค้าขายที่มีการลักลอบค้าหรือการค้ามนุษย์อย่างผิดกฎหมาย,C200206,"['global wildlife', 'wildlife crime prevention', 'protect wildlife', 'support against poaching and trafficking of protected species', 'global support for efforts to combat poaching', 'global support for efforts to combat trafficking of protected species', 'global support to combat poaching', 'global support to combat trafficking of protected species', 'global support to protected species']"
16,ส่งเสริมสังคมที่สงบสุขและครอบคลุม เพื่อการพัฒนาที่ยั่งยืน ให้ทุกคนเข้าถึงความยุติธรรม และสร้างสถาบันที่มีประสิทธิผล รับผิดชอบ และครอบคลุมในทุกระดับ,16.1,ลดความรุนแรงและอัตราการเสียชีวิตที่เกี่ยวข้องอย่างมากทุกที่อย่างมีนัยสำคัญ,16.1.1,"จำนวนผู้ที่ตกเป็นเหยื่อของการฆาตกรรมโดยเจตนาต่อประชากร 100,000 คนตามเพศและอายุ",C160101,"['homicide', 'conflict related death', 'physical violence', 'sexual violence', 'psychological violence', 'reduce violence', 'armed conflict', 'fleeing war', 'fleeing persecution', 'fleeing conflict', 'enforced disappearances', 'conflict and violence', 'reduce all forms of violence', 'end conflict', 'forcibly displaced', 'persecution', 'physical punishment', 'psychological aggression', 'victims of violence', 'local conflicts', 'religious conflict', 'violent extremism', 'violent groups']"
16,ส่งเสริมสังคมที่สงบสุขและครอบคลุม เพื่อการพัฒนาที่ยั่งยืน ให้ทุกคนเข้าถึงความยุติธรรม และสร้างสถาบันที่มีประสิทธิผล รับผิดชอบ และครอบคลุมในทุกระดับ,16.1,ลดความรุนแรงและอัตราการเสียชีวิตที่เกี่ยวข้องอย่างมากทุกที่อย่างมีนัยสำคัญ,16.1.2,"การเสียชีวิตที่เกี่ยวข้องกับความขัดแย้งต่อประชากร 100,000 คนตามเพศอายุและสาเหตุ",C160102,"['homicide', 'conflict related death', 'physical violence', 'sexual violence', 'psychological violence', 'reduce violence', 'armed conflict', 'fleeing war', 'fleeing persecution', 'fleeing conflict', 'enforced disappearances', 'conflict and violence', 'reduce all forms of violence', 'end conflict', 'forcibly displaced', 'persecution', 'physical punishment', 'psychological aggression', 'victims of violence', 'local conflicts', 'religious conflict', 'violent extremism', 'violent groups']"
16,ส่งเสริมสังคมที่สงบสุขและครอบคลุม เพื่อการพัฒนาที่ยั่งยืน ให้ทุกคนเข้าถึงความยุติธรรม และสร้างสถาบันที่มีประสิทธิผล รับผิดชอบ และครอบคลุมในทุกระดับ,16.1,ลดความรุนแรงและอัตราการเสียชีวิตที่เกี่ยวข้องอย่างมากทุกที่อย่างมีนัยสำคัญ,16.1.3,สัดส่วนของประชากรที่อยู่ภายใต้ (a) ความรุนแรงทางกายภาพ (b) ความรุนแรงทางจิตวิทยาและ (c) ความรุนแรงทางเพศในช่วง 12 เดือนที่ผ่านมา,C160103,"['homicide', 'conflict related death', 'physical violence', 'sexual violence', 'psychological violence', 'reduce violence', 'armed conflict', 'fleeing war', 'fleeing persecution', 'fleeing conflict', 'enforced disappearances', 'conflict and violence', 'reduce all forms of violence', 'end conflict', 'forcibly displaced', 'persecution', 'physical punishment', 'psychological aggression', 'victims of violence', 'local conflicts', 'religious conflict', 'violent extremism', 'violent groups']"
16,ส่งเสริมสังคมที่สงบสุขและครอบคลุม เพื่อการพัฒนาที่ยั่งยืน ให้ทุกคนเข้าถึงความยุติธรรม และสร้างสถาบันที่มีประสิทธิผล รับผิดชอบ และครอบคลุมในทุกระดับ,16.1,ลดความรุนแรงและอัตราการเสียชีวิตที่เกี่ยวข้องอย่างมากทุกที่อย่างมีนัยสำคัญ,16.1.4,สัดส่วนของประชากรที่รู้สึกปลอดภัยเดินอยู่คนเดียวรอบ ๆ บริเวณที่พวกเขาอาศัยอยู่หลังจากมืด,C160105,"['homicide', 'conflict related death', 'physical violence', 'sexual violence', 'psychological violence', 'reduce violence', 'armed conflict', 'fleeing war', 'fleeing persecution', 'fleeing conflict', 'enforced disappearances', 'conflict and violence', 'reduce all forms of violence', 'end conflict', 'forcibly displaced', 'persecution', 'physical punishment', 'psychological aggression', 'victims of violence', 'local conflicts', 'religious conflict', 'violent extremism', 'violent groups']"
16,ส่งเสริมสังคมที่สงบสุขและครอบคลุม เพื่อการพัฒนาที่ยั่งยืน ให้ทุกคนเข้าถึงความยุติธรรม และสร้างสถาบันที่มีประสิทธิผล รับผิดชอบ และครอบคลุมในทุกระดับ,16.2,ยุติการละเมิดการแสวงประโยชน์การค้ามนุษย์และความรุนแรงทุกรูปแบบต่อการทรมานและการทรมานเด็ก,16.2.1,สัดส่วนของเด็กอายุ 1-17 ปีที่มีประสบการณ์การลงโทษทางร่างกายและ/หรือการรุกรานทางจิตวิทยาโดยผู้ดูแลในเดือนที่ผ่านมา,C160201,"['children violence', 'abuse children', 'children abuse', 'children torture', 'child sexual abuse', 'sexual violence against children', 'sexual abuse of children', 'trafficking of children', 'child trafficking', 'torture of children', "" children's rights"", 'risk of the minor being a victim of human trafficking', 'trafficking of minors', ""minor's trafficking"", 'violence by caregivers', 'aggression by caregivers', 'violence by parents', 'aggression by parents', 'violence by mother', 'violence by father', 'calling a child offensive names', 'shaking the child', 'shaking the children', 'slapping child', 'slapping children', 'hitting child', 'hitting children', 'spanking child', 'spanking children', 'beating child', 'beating children', 'violence against children', 'violence against child', 'children in commercial sexual exploitation', 'sexual exploitation of children', 'child in commercial sexual exploitation', 'child in sexual exploitation', 'sexual exploitation of child', 'Child prostitution', 'child sexual slavery', 'children sexual exploitation', 'Children prostitution', 'children sexual slavery', 'violence in childhood']"
16,ส่งเสริมสังคมที่สงบสุขและครอบคลุม เพื่อการพัฒนาที่ยั่งยืน ให้ทุกคนเข้าถึงความยุติธรรม และสร้างสถาบันที่มีประสิทธิผล รับผิดชอบ และครอบคลุมในทุกระดับ,16.2,ยุติการละเมิดการแสวงประโยชน์การค้ามนุษย์และความรุนแรงทุกรูปแบบต่อการทรมานและการทรมานเด็ก,16.2.2,"จำนวนผู้ที่ตกเป็นเหยื่อของการค้ามนุษย์ต่อประชากร 100,000 คนตามเพศอายุและรูปแบบของการแสวงประโยชน์",C160202,"['children violence', 'abuse children', 'children abuse', 'children torture', 'child sexual abuse', 'sexual violence against children', 'sexual abuse of children', 'trafficking of children', 'child trafficking', 'torture of children', "" children's rights"", 'risk of the minor being a victim of human trafficking', 'trafficking of minors', ""minor's trafficking"", 'violence by caregivers', 'aggression by caregivers', 'violence by parents', 'aggression by parents', 'violence by mother', 'violence by father', 'calling a child offensive names', 'shaking the child', 'shaking the children', 'slapping child', 'slapping children', 'hitting child', 'hitting children', 'spanking child', 'spanking children', 'beating child', 'beating children', 'violence against children', 'violence against child', 'children in commercial sexual exploitation', 'sexual exploitation of children', 'child in commercial sexual exploitation', 'child in sexual exploitation', 'sexual exploitation of child', 'Child prostitution', 'child sexual slavery', 'children sexual exploitation', 'Children prostitution', 'children sexual slavery', 'violence in childhood']"
16,ส่งเสริมสังคมที่สงบสุขและครอบคลุม เพื่อการพัฒนาที่ยั่งยืน ให้ทุกคนเข้าถึงความยุติธรรม และสร้างสถาบันที่มีประสิทธิผล รับผิดชอบ และครอบคลุมในทุกระดับ,16.2,ยุติการละเมิดการแสวงประโยชน์การค้ามนุษย์และความรุนแรงทุกรูปแบบต่อการทรมานและการทรมานเด็ก,16.2.3,สัดส่วนของหญิงสาวและผู้ชายอายุ 18-29 ปีที่ประสบความรุนแรงทางเพศเมื่ออายุ 18 ปี,C160203,"['children violence', 'abuse children', 'children abuse', 'children torture', 'child sexual abuse', 'sexual violence against children', 'sexual abuse of children', 'trafficking of children', 'child trafficking', 'torture of children', "" children's rights"", 'risk of the minor being a victim of human trafficking', 'trafficking of minors', ""minor's trafficking"", 'violence by caregivers', 'aggression by caregivers', 'violence by parents', 'aggression by parents', 'violence by mother', 'violence by father', 'calling a child offensive names', 'shaking the child', 'shaking the children', 'slapping child', 'slapping children', 'hitting child', 'hitting children', 'spanking child', 'spanking children', 'beating child', 'beating children', 'violence against children', 'violence against child', 'children in commercial sexual exploitation', 'sexual exploitation of children', 'child in commercial sexual exploitation', 'child in sexual exploitation', 'sexual exploitation of child', 'Child prostitution', 'child sexual slavery', 'children sexual exploitation', 'Children prostitution', 'children sexual slavery', 'violence in childhood']"
16,ส่งเสริมสังคมที่สงบสุขและครอบคลุม เพื่อการพัฒนาที่ยั่งยืน ให้ทุกคนเข้าถึงความยุติธรรม และสร้างสถาบันที่มีประสิทธิผล รับผิดชอบ และครอบคลุมในทุกระดับ,16.3,ส่งเสริมกฎของกฎหมายในระดับชาติและระดับนานาชาติและให้แน่ใจว่าการเข้าถึงความยุติธรรมอย่างเท่าเทียมกันสำหรับทุกคน,16.3.1,สัดส่วนของผู้ที่ตกเป็นเหยื่อของความรุนแรงในช่วง 12 เดือนที่ผ่านมาซึ่งรายงานการตกเป็นเหยื่อของพวกเขาต่อเจ้าหน้าที่ที่มีความสามารถหรือกลไกการแก้ไขข้อขัดแย้งอย่างเป็นทางการอื่น ๆ,C160301,"['conflict resolution mechanism', 'unsentenced detainees', 'rule of law', 'access to justice', 'justice for all', 'equality of citizens', 'right to justice', 'law enforcement', 'reinforcing the law', 'ensure that international law is respected', 'assure justice', 'ensure justice', 'deliver justice', 'dispute resolution mechanism', 'respect for international law', 'judicial independence', 'improving justice', 'justice reform', 'impunity']"
16,ส่งเสริมสังคมที่สงบสุขและครอบคลุม เพื่อการพัฒนาที่ยั่งยืน ให้ทุกคนเข้าถึงความยุติธรรม และสร้างสถาบันที่มีประสิทธิผล รับผิดชอบ และครอบคลุมในทุกระดับ,16.3,ส่งเสริมกฎของกฎหมายในระดับชาติและระดับนานาชาติและให้แน่ใจว่าการเข้าถึงความยุติธรรมอย่างเท่าเทียมกันสำหรับทุกคน,16.3.2,ผู้ถูกควบคุมตัวที่ไม่ได้อยู่ในสัดส่วนของประชากรคุกโดยรวม,C160302,"['conflict resolution mechanism', 'unsentenced detainees', 'rule of law', 'access to justice', 'justice for all', 'equality of citizens', 'right to justice', 'law enforcement', 'reinforcing the law', 'ensure that international law is respected', 'assure justice', 'ensure justice', 'deliver justice', 'dispute resolution mechanism', 'respect for international law', 'judicial independence', 'improving justice', 'justice reform', 'impunity']"
16,ส่งเสริมสังคมที่สงบสุขและครอบคลุม เพื่อการพัฒนาที่ยั่งยืน ให้ทุกคนเข้าถึงความยุติธรรม และสร้างสถาบันที่มีประสิทธิผล รับผิดชอบ และครอบคลุมในทุกระดับ,16.3,ส่งเสริมกฎของกฎหมายในระดับชาติและระดับนานาชาติและให้แน่ใจว่าการเข้าถึงความยุติธรรมอย่างเท่าเทียมกันสำหรับทุกคน,16.3.3,สัดส่วนของประชากรที่มีข้อพิพาทในช่วงสองปีที่ผ่านมาและผู้ที่เข้าถึงกลไกการระงับข้อพิพาทอย่างเป็นทางการหรือไม่เป็นทางการตามประเภทของกลไก,C160303,"['conflict resolution mechanism', 'unsentenced detainees', 'rule of law', 'access to justice', 'justice for all', 'equality of citizens', 'right to justice', 'law enforcement', 'reinforcing the law', 'ensure that international law is respected', 'assure justice', 'ensure justice', 'deliver justice', 'dispute resolution mechanism', 'respect for international law', 'judicial independence', 'improving justice', 'justice reform', 'impunity']"
